date,city,temperature,humidity,rainfall,wind_speed
2020-06-20,Delhi,30.5,32,30.6,2.2
2020-06-21,Delhi,34.8,34,9.4,5.9
2020-06-22,Delhi,35.3,42,16.3,4.9
2020-06-23,Delhi,36.3,47,0.0,4.8
2020-06-24,Delhi,33.8,37,0.0,6.7
2020-06-25,Delhi,36.6,40,5.1,5.2
2020-06-26,Delhi,34.2,35,0.0,5.3
2020-06-27,Delhi,32.2,31,0.0,4.3
2020-06-28,Delhi,34.4,36,0.7,5.1
2020-06-29,Delhi,35.0,34,0.0,5.2
2020-06-30,Delhi,36.3,34,17.2,5.3
2020-07-01,Delhi,33.0,32,8.9,4.7
2020-07-02,Delhi,36.5,43,0.0,5.8
2020-07-03,Delhi,38.4,38,1.3,5.7
2020-07-04,Delhi,37.6,32,11.5,4.8
2020-07-05,Delhi,36.6,33,0.0,6.1
2020-07-06,Delhi,34.1,40,5.7,4.3
2020-07-07,Delhi,33.9,31,15.1,5.1
2020-07-08,Delhi,37.9,43,9.3,5.8
2020-07-09,Delhi,36.5,41,0.0,7.0
2020-07-10,Delhi,37.4,32,4.4,5.7
2020-07-11,Delhi,34.5,43,0.0,2.3
2020-07-12,Delhi,34.8,39,0.0,5.3
2020-07-13,Delhi,36.6,21,9.7,6.7
2020-07-14,Delhi,35.7,41,3.2,6.4
2020-07-15,Delhi,35.4,41,0.0,5.0
2020-07-16,Delhi,33.1,36,15.9,5.0
2020-07-17,Delhi,35.2,40,8.5,5.7
2020-07-18,Delhi,39.8,33,1.9,5.9
2020-07-19,Delhi,37.1,41,8.8,6.3
2020-07-20,Delhi,39.3,28,0.0,6.0
2020-07-21,Delhi,34.5,34,0.0,5.0
2020-07-22,Delhi,33.1,32,0.0,5.7
2020-07-23,Delhi,35.3,37,0.0,6.0
2020-07-24,Delhi,35.6,46,0.0,4.4
2020-07-25,Delhi,34.6,29,0.0,5.2
2020-07-26,Delhi,41.6,34,0.0,5.4
2020-07-27,Delhi,33.0,42,0.0,4.6
2020-07-28,Delhi,37.5,29,0.0,5.6
2020-07-29,Delhi,35.8,34,14.9,4.4
2020-07-30,Delhi,32.2,36,0.0,3.6
2020-07-31,Delhi,31.2,29,0.0,3.3
2020-08-01,Delhi,33.9,35,0.0,4.9
2020-08-02,Delhi,37.4,33,0.0,5.4
2020-08-03,Delhi,30.7,37,0.0,3.3
2020-08-04,Delhi,31.6,31,0.0,4.1
2020-08-05,Delhi,33.6,31,0.0,5.0
2020-08-06,Delhi,36.8,35,0.0,5.9
2020-08-07,Delhi,32.4,32,0.0,4.7
2020-08-08,Delhi,35.9,40,6.7,4.7
2020-08-09,Delhi,34.4,27,10.1,6.4
2020-08-10,Delhi,35.7,33,14.7,5.5
2020-08-11,Delhi,31.5,44,6.0,3.9
2020-08-12,Delhi,33.4,47,5.0,6.1
2020-08-13,Delhi,32.7,31,17.4,3.8
2020-08-14,Delhi,31.7,37,0.0,4.5
2020-08-15,Delhi,34.4,38,0.0,4.5
2020-08-16,Delhi,32.5,35,0.0,6.4
2020-08-17,Delhi,31.8,51,0.0,5.7
2020-08-18,Delhi,32.7,37,2.8,3.3
2020-08-19,Delhi,32.9,31,36.4,4.9
2020-08-20,Delhi,33.5,43,5.6,4.7
2020-08-21,Delhi,32.8,45,0.0,6.5
2020-08-22,Delhi,30.4,41,16.0,3.6
2020-08-23,Delhi,31.6,44,8.5,4.6
2020-08-24,Delhi,34.9,38,2.6,4.3
2020-08-25,Delhi,34.8,38,20.9,4.1
2020-08-26,Delhi,34.3,36,0.0,7.0
2020-08-27,Delhi,30.7,32,0.0,6.3
2020-08-28,Delhi,27.3,41,0.0,6.2
2020-08-29,Delhi,32.7,39,1.9,5.6
2020-08-30,Delhi,28.7,33,0.0,6.1
2020-08-31,Delhi,29.3,34,0.0,4.9
2020-09-01,Delhi,34.5,35,0.0,4.2
2020-09-02,Delhi,28.1,38,0.0,3.8
2020-09-03,Delhi,31.0,37,0.0,5.4
2020-09-04,Delhi,31.2,39,15.6,4.9
2020-09-05,Delhi,32.0,44,13.7,5.1
2020-09-06,Delhi,31.0,36,5.3,4.4
2020-09-07,Delhi,29.7,46,0.0,5.3
2020-09-08,Delhi,29.3,38,0.0,4.3
2020-09-09,Delhi,30.4,42,0.0,6.8
2020-09-10,Delhi,29.5,49,0.0,5.9
2020-09-11,Delhi,28.9,39,0.0,3.3
2020-09-12,Delhi,21.5,45,0.0,5.6
2020-09-13,Delhi,28.4,38,13.2,4.0
2020-09-14,Delhi,30.7,42,6.4,4.0
2020-09-15,Delhi,26.4,43,0.0,4.5
2020-09-16,Delhi,27.9,41,0.0,6.0
2020-09-17,Delhi,23.6,49,0.0,5.5
2020-09-18,Delhi,30.0,38,0.0,5.4
2020-09-19,Delhi,27.4,41,0.0,4.4
2020-09-20,Delhi,28.2,44,0.0,4.8
2020-09-21,Delhi,26.0,51,0.0,2.5
2020-09-22,Delhi,28.5,41,15.2,4.6
2020-09-23,Delhi,25.4,36,0.0,5.5
2020-09-24,Delhi,27.9,44,0.0,5.6
2020-09-25,Delhi,27.1,47,0.0,4.8
2020-09-26,Delhi,27.9,43,0.0,3.5
2020-09-27,Delhi,28.5,39,0.0,3.2
2020-09-28,Delhi,26.5,39,0.0,2.0
2020-09-29,Delhi,25.3,52,0.0,4.8
2020-09-30,Delhi,29.0,45,0.0,3.4
2020-10-01,Delhi,24.1,34,0.0,0.8
2020-10-02,Delhi,22.9,49,0.0,2.8
2020-10-03,Delhi,25.2,41,0.0,2.4
2020-10-04,Delhi,24.0,41,0.0,2.7
2020-10-05,Delhi,26.1,40,0.0,3.8
2020-10-06,Delhi,26.7,36,0.0,3.7
2020-10-07,Delhi,22.9,39,24.1,2.2
2020-10-08,Delhi,27.0,50,0.0,2.6
2020-10-09,Delhi,23.1,38,0.0,2.9
2020-10-10,Delhi,21.7,48,0.0,2.4
2020-10-11,Delhi,25.8,33,0.0,3.9
2020-10-12,Delhi,23.1,37,0.0,2.5
2020-10-13,Delhi,22.9,43,13.9,2.6
2020-10-14,Delhi,23.3,46,0.0,2.7
2020-10-15,Delhi,23.9,43,0.0,3.8
2020-10-16,Delhi,23.9,48,0.0,1.9
2020-10-17,Delhi,25.2,48,0.0,0.6
2020-10-18,Delhi,22.2,51,0.0,3.6
2020-10-19,Delhi,25.9,45,25.9,2.8
2020-10-20,Delhi,24.6,44,0.0,3.2
2020-10-21,Delhi,25.3,35,0.0,2.3
2020-10-22,Delhi,24.9,52,0.0,3.4
2020-10-23,Delhi,22.5,47,0.0,2.0
2020-10-24,Delhi,26.9,46,0.0,2.4
2020-10-25,Delhi,24.0,47,0.0,4.0
2020-10-26,Delhi,23.3,43,0.0,4.0
2020-10-27,Delhi,22.0,48,0.0,1.8
2020-10-28,Delhi,23.1,50,0.0,3.9
2020-10-29,Delhi,20.2,52,0.0,1.7
2020-10-30,Delhi,22.5,46,0.0,1.9
2020-10-31,Delhi,23.7,42,0.0,3.1
2020-11-01,Delhi,22.4,40,0.0,1.5
2020-11-02,Delhi,20.9,53,0.0,4.1
2020-11-03,Delhi,18.4,42,0.0,3.5
2020-11-04,Delhi,19.4,55,0.0,3.3
2020-11-05,Delhi,20.3,56,0.0,1.6
2020-11-06,Delhi,21.8,51,0.0,2.4
2020-11-07,Delhi,22.7,49,0.0,4.8
2020-11-08,Delhi,14.8,51,0.0,2.5
2020-11-09,Delhi,20.7,49,0.0,1.9
2020-11-10,Delhi,19.1,46,0.0,2.0
2020-11-11,Delhi,20.0,45,0.0,1.9
2020-11-12,Delhi,20.5,55,0.0,3.3
2020-11-13,Delhi,21.2,55,0.0,2.4
2020-11-14,Delhi,18.4,47,0.0,4.2
2020-11-15,Delhi,18.5,51,0.0,3.3
2020-11-16,Delhi,20.7,49,0.0,3.4
2020-11-17,Delhi,19.3,53,0.0,3.3
2020-11-18,Delhi,18.1,54,0.0,2.8
2020-11-19,Delhi,21.7,52,0.0,4.0
2020-11-20,Delhi,15.6,53,0.0,2.6
2020-11-21,Delhi,16.8,51,0.0,4.3
2020-11-22,Delhi,20.7,53,0.0,4.4
2020-11-23,Delhi,19.8,52,0.0,3.9
2020-11-24,Delhi,16.3,58,0.0,2.6
2020-11-25,Delhi,15.6,49,0.0,2.3
2020-11-26,Delhi,18.8,49,0.0,3.4
2020-11-27,Delhi,16.2,53,0.0,3.2
2020-11-28,Delhi,17.0,43,0.0,2.6
2020-11-29,Delhi,17.9,45,0.0,2.8
2020-11-30,Delhi,18.0,42,0.0,1.7
2020-12-01,Delhi,17.5,48,0.0,2.7
2020-12-02,Delhi,17.7,49,0.0,2.5
2020-12-03,Delhi,19.1,61,0.0,2.0
2020-12-04,Delhi,17.9,50,0.0,4.7
2020-12-05,Delhi,19.7,48,7.7,3.7
2020-12-06,Delhi,15.2,52,0.0,2.6
2020-12-07,Delhi,15.7,64,0.0,2.6
2020-12-08,Delhi,16.4,55,0.0,3.2
2020-12-09,Delhi,19.4,59,0.0,3.6
2020-12-10,Delhi,13.7,52,0.0,3.3
2020-12-11,Delhi,17.9,49,0.0,2.8
2020-12-12,Delhi,16.0,54,0.0,4.0
2020-12-13,Delhi,14.4,49,0.0,1.9
2020-12-14,Delhi,20.2,55,0.0,1.2
2020-12-15,Delhi,20.0,56,0.0,2.7
2020-12-16,Delhi,17.9,59,0.0,3.1
2020-12-17,Delhi,17.7,62,0.0,3.3
2020-12-18,Delhi,13.3,49,0.0,3.0
2020-12-19,Delhi,15.4,43,0.0,2.5
2020-12-20,Delhi,17.3,60,0.0,3.3
2020-12-21,Delhi,9.9,48,0.0,3.5
2020-12-22,Delhi,14.9,47,0.0,3.2
2020-12-23,Delhi,14.2,52,0.0,3.4
2020-12-24,Delhi,14.1,59,0.0,2.0
2020-12-25,Delhi,16.2,47,0.0,3.8
2020-12-26,Delhi,15.7,54,0.0,4.6
2020-12-27,Delhi,19.5,61,4.5,3.5
2020-12-28,Delhi,16.7,56,0.0,1.7
2020-12-29,Delhi,13.8,66,0.0,2.8
2020-12-30,Delhi,18.0,48,0.0,3.2
2020-12-31,Delhi,15.4,56,0.0,3.0
2021-01-01,Delhi,15.0,58,0.0,4.8
2021-01-02,Delhi,15.3,46,0.0,2.6
2021-01-03,Delhi,15.6,53,0.0,3.9
2021-01-04,Delhi,14.5,53,0.0,2.9
2021-01-05,Delhi,17.3,60,0.0,1.4
2021-01-06,Delhi,17.4,55,0.0,2.9
2021-01-07,Delhi,13.8,68,0.0,3.3
2021-01-08,Delhi,14.8,55,0.0,1.1
2021-01-09,Delhi,18.0,60,0.0,1.7
2021-01-10,Delhi,15.7,49,0.0,1.0
2021-01-11,Delhi,14.5,50,0.0,1.0
2021-01-12,Delhi,14.9,56,0.0,4.2
2021-01-13,Delhi,17.9,56,0.0,3.6
2021-01-14,Delhi,14.9,50,0.0,3.1
2021-01-15,Delhi,12.7,52,0.0,3.6
2021-01-16,Delhi,13.5,55,0.0,2.3
2021-01-17,Delhi,17.5,49,0.0,3.2
2021-01-18,Delhi,11.6,54,0.0,2.5
2021-01-19,Delhi,13.0,53,0.0,3.7
2021-01-20,Delhi,16.4,50,0.0,3.8
2021-01-21,Delhi,12.3,48,0.0,3.9
2021-01-22,Delhi,12.1,61,0.0,3.5
2021-01-23,Delhi,14.4,54,0.0,3.6
2021-01-24,Delhi,15.0,65,0.0,3.0
2021-01-25,Delhi,16.3,60,0.0,4.2
2021-01-26,Delhi,16.1,55,0.0,4.6
2021-01-27,Delhi,17.3,52,0.0,1.3
2021-01-28,Delhi,18.8,58,0.0,1.4
2021-01-29,Delhi,14.0,54,6.5,3.3
2021-01-30,Delhi,14.4,51,0.0,3.6
2021-01-31,Delhi,15.1,51,0.0,0.8
2021-02-01,Delhi,12.7,56,0.0,4.4
2021-02-02,Delhi,15.5,59,0.0,4.1
2021-02-03,Delhi,17.7,59,0.0,2.5
2021-02-04,Delhi,11.7,52,0.0,3.6
2021-02-05,Delhi,16.5,51,0.0,4.7
2021-02-06,Delhi,17.9,51,0.0,2.2
2021-02-07,Delhi,18.2,55,0.0,4.1
2021-02-08,Delhi,19.0,67,0.0,5.2
2021-02-09,Delhi,16.0,53,0.0,3.2
2021-02-10,Delhi,13.4,53,0.0,2.3
2021-02-11,Delhi,16.7,67,0.0,2.9
2021-02-12,Delhi,13.8,47,0.0,2.4
2021-02-13,Delhi,12.1,55,0.0,2.0
2021-02-14,Delhi,17.6,50,0.0,3.3
2021-02-15,Delhi,20.6,55,0.0,3.8
2021-02-16,Delhi,17.8,57,0.0,4.0
2021-02-17,Delhi,16.9,49,0.0,4.2
2021-02-18,Delhi,16.6,49,0.0,2.6
2021-02-19,Delhi,15.6,59,0.0,2.6
2021-02-20,Delhi,20.9,50,13.2,4.3
2021-02-21,Delhi,17.9,50,0.0,3.3
2021-02-22,Delhi,17.3,60,0.0,3.6
2021-02-23,Delhi,17.4,44,0.0,3.5
2021-02-24,Delhi,13.7,56,0.0,5.3
2021-02-25,Delhi,15.3,59,0.0,2.4
2021-02-26,Delhi,21.0,53,0.0,0.9
2021-02-27,Delhi,19.3,55,0.0,2.9
2021-02-28,Delhi,18.0,51,0.0,2.9
2021-03-01,Delhi,18.0,55,0.0,2.0
2021-03-02,Delhi,22.3,50,0.0,2.8
2021-03-03,Delhi,21.7,53,0.0,4.0
2021-03-04,Delhi,17.9,59,0.0,1.2
2021-03-05,Delhi,19.6,41,0.0,3.7
2021-03-06,Delhi,20.1,40,0.0,3.6
2021-03-07,Delhi,15.2,57,0.0,1.9
2021-03-08,Delhi,19.2,49,0.0,3.4
2021-03-09,Delhi,20.4,51,0.0,1.8
2021-03-10,Delhi,18.6,44,0.0,4.0
2021-03-11,Delhi,18.2,61,0.0,2.9
2021-03-12,Delhi,17.8,47,0.0,1.5
2021-03-13,Delhi,20.9,55,0.0,4.6
2021-03-14,Delhi,20.2,52,0.0,4.0
2021-03-15,Delhi,19.9,42,0.0,2.1
2021-03-16,Delhi,20.6,49,0.0,3.4
2021-03-17,Delhi,21.2,43,0.0,1.7
2021-03-18,Delhi,22.2,52,0.0,2.8
2021-03-19,Delhi,22.7,50,0.0,4.3
2021-03-20,Delhi,21.4,44,0.0,1.1
2021-03-21,Delhi,20.1,50,0.0,2.6
2021-03-22,Delhi,23.4,51,0.0,2.0
2021-03-23,Delhi,20.8,43,0.0,1.4
2021-03-24,Delhi,23.3,43,0.0,2.5
2021-03-25,Delhi,22.8,39,0.0,1.9
2021-03-26,Delhi,21.6,52,0.0,4.4
2021-03-27,Delhi,25.3,46,11.3,3.1
2021-03-28,Delhi,22.0,50,0.0,4.0
2021-03-29,Delhi,25.5,50,0.0,3.3
2021-03-30,Delhi,23.0,40,0.0,3.9
2021-03-31,Delhi,24.7,47,0.0,1.9
2021-04-01,Delhi,27.5,47,0.0,2.1
2021-04-02,Delhi,24.6,42,0.0,2.8
2021-04-03,Delhi,22.3,44,0.0,0.6
2021-04-04,Delhi,25.2,39,0.0,3.3
2021-04-05,Delhi,24.8,52,0.0,2.5
2021-04-06,Delhi,24.2,46,0.0,1.7
2021-04-07,Delhi,24.1,36,0.0,3.8
2021-04-08,Delhi,22.6,44,0.0,3.9
2021-04-09,Delhi,25.9,35,0.0,2.9
2021-04-10,Delhi,24.8,34,0.0,3.0
2021-04-11,Delhi,25.6,44,0.0,2.2
2021-04-12,Delhi,22.5,45,0.0,2.5
2021-04-13,Delhi,25.4,39,0.0,2.0
2021-04-14,Delhi,28.2,49,0.0,1.7
2021-04-15,Delhi,26.4,45,0.0,2.2
2021-04-16,Delhi,27.1,36,0.0,2.2
2021-04-17,Delhi,27.4,47,0.0,2.0
2021-04-18,Delhi,28.0,43,0.0,2.7
2021-04-19,Delhi,27.9,48,0.0,3.7
2021-04-20,Delhi,24.6,37,0.0,4.2
2021-04-21,Delhi,24.7,38,0.0,2.8
2021-04-22,Delhi,24.6,44,0.0,1.9
2021-04-23,Delhi,24.7,50,0.0,3.5
2021-04-24,Delhi,27.7,35,0.0,4.2
2021-04-25,Delhi,29.4,52,0.0,2.2
2021-04-26,Delhi,29.6,45,0.0,4.7
2021-04-27,Delhi,31.0,38,0.0,2.1
2021-04-28,Delhi,30.4,37,0.0,3.0
2021-04-29,Delhi,29.4,50,0.0,3.8
2021-04-30,Delhi,30.6,42,0.0,3.2
2021-05-01,Delhi,29.4,44,0.0,4.3
2021-05-02,Delhi,28.8,45,0.0,3.3
2021-05-03,Delhi,28.0,42,0.0,2.3
2021-05-04,Delhi,29.6,40,0.0,4.4
2021-05-05,Delhi,27.5,50,0.0,3.1
2021-05-06,Delhi,33.8,44,0.0,1.8
2021-05-07,Delhi,26.5,46,0.0,1.8
2021-05-08,Delhi,29.5,47,0.0,2.5
2021-05-09,Delhi,28.3,43,0.0,4.1
2021-05-10,Delhi,32.3,41,0.0,3.3
2021-05-11,Delhi,30.4,36,0.0,2.7
2021-05-12,Delhi,32.6,45,0.0,2.8
2021-05-13,Delhi,32.7,49,0.0,4.1
2021-05-14,Delhi,28.5,39,0.0,2.6
2021-05-15,Delhi,30.9,36,15.5,2.0
2021-05-16,Delhi,32.9,36,0.0,3.5
2021-05-17,Delhi,29.0,43,0.0,2.1
2021-05-18,Delhi,32.0,29,0.0,3.2
2021-05-19,Delhi,30.7,42,0.0,3.4
2021-05-20,Delhi,31.6,33,0.0,3.8
2021-05-21,Delhi,33.2,45,0.0,3.5
2021-05-22,Delhi,29.5,35,0.0,4.1
2021-05-23,Delhi,27.7,38,0.0,2.1
2021-05-24,Delhi,32.4,39,0.0,2.0
2021-05-25,Delhi,31.8,41,0.0,2.0
2021-05-26,Delhi,31.3,37,0.0,1.7
2021-05-27,Delhi,33.2,33,0.0,1.8
2021-05-28,Delhi,35.0,34,0.0,1.3
2021-05-29,Delhi,34.2,44,0.0,2.0
2021-05-30,Delhi,31.9,38,0.0,3.6
2021-05-31,Delhi,35.0,35,11.4,5.9
2021-06-01,Delhi,31.5,35,0.0,4.0
2021-06-02,Delhi,33.1,39,0.0,5.3
2021-06-03,Delhi,32.2,27,23.9,5.7
2021-06-04,Delhi,36.0,46,0.0,6.2
2021-06-05,Delhi,32.2,37,0.0,4.3
2021-06-06,Delhi,34.9,37,0.0,4.7
2021-06-07,Delhi,33.7,34,12.0,4.0
2021-06-08,Delhi,35.2,30,10.6,5.3
2021-06-09,Delhi,33.4,39,0.0,4.7
2021-06-10,Delhi,33.2,42,20.9,5.9
2021-06-11,Delhi,30.9,36,0.0,5.4
2021-06-12,Delhi,30.8,36,0.0,3.2
2021-06-13,Delhi,39.5,36,0.0,4.1
2021-06-14,Delhi,35.3,40,0.0,5.6
2021-06-15,Delhi,33.5,41,0.0,6.0
2021-06-16,Delhi,34.2,43,0.0,5.7
2021-06-17,Delhi,34.1,34,0.0,5.5
2021-06-18,Delhi,33.9,38,0.0,4.6
2021-06-19,Delhi,31.3,33,0.0,3.6
2021-06-20,Delhi,35.0,34,16.0,5.0
2021-06-21,Delhi,34.8,40,0.0,5.7
2021-06-22,Delhi,35.3,40,0.0,6.2
2021-06-23,Delhi,36.6,36,0.0,3.9
2021-06-24,Delhi,35.2,32,0.0,4.3
2021-06-25,Delhi,35.4,43,0.0,5.7
2021-06-26,Delhi,35.1,32,0.0,3.1
2021-06-27,Delhi,34.6,27,0.0,3.8
2021-06-28,Delhi,37.3,32,10.6,4.8
2021-06-29,Delhi,35.8,35,0.0,4.7
2021-06-30,Delhi,39.0,39,0.0,6.9
2021-07-01,Delhi,34.5,42,0.0,4.8
2021-07-02,Delhi,37.7,38,0.0,3.3
2021-07-03,Delhi,30.8,31,0.0,4.1
2021-07-04,Delhi,33.5,29,0.0,3.8
2021-07-05,Delhi,31.4,38,0.0,3.8
2021-07-06,Delhi,32.0,33,0.0,4.7
2021-07-07,Delhi,36.2,27,0.0,5.1
2021-07-08,Delhi,30.0,32,0.0,4.0
2021-07-09,Delhi,39.0,22,0.0,4.6
2021-07-10,Delhi,33.8,36,0.0,6.2
2021-07-11,Delhi,35.6,36,2.1,4.2
2021-07-12,Delhi,36.5,40,33.5,6.3
2021-07-13,Delhi,36.8,48,6.1,5.3
2021-07-14,Delhi,35.9,41,0.0,4.9
2021-07-15,Delhi,36.3,37,0.0,6.3
2021-07-16,Delhi,36.5,41,0.0,4.6
2021-07-17,Delhi,31.8,29,0.0,5.5
2021-07-18,Delhi,32.4,28,0.0,5.6
2021-07-19,Delhi,32.8,36,0.0,5.0
2021-07-20,Delhi,32.8,27,9.8,2.5
2021-07-21,Delhi,33.0,32,25.0,4.9
2021-07-22,Delhi,35.7,34,0.0,3.5
2021-07-23,Delhi,31.4,31,0.0,6.1
2021-07-24,Delhi,35.5,32,2.1,3.5
2021-07-25,Delhi,34.4,41,18.6,5.2
2021-07-26,Delhi,33.6,34,0.0,4.6
2021-07-27,Delhi,37.8,39,12.6,4.7
2021-07-28,Delhi,35.8,39,0.0,6.0
2021-07-29,Delhi,33.6,36,0.0,7.0
2021-07-30,Delhi,33.5,37,0.0,7.2
2021-07-31,Delhi,37.5,40,0.0,6.1
2021-08-01,Delhi,32.6,38,0.0,5.4
2021-08-02,Delhi,34.5,44,0.0,5.1
2021-08-03,Delhi,31.5,32,0.0,5.2
2021-08-04,Delhi,33.6,30,0.0,5.4
2021-08-05,Delhi,33.9,43,0.0,6.0
2021-08-06,Delhi,36.6,33,8.1,3.7
2021-08-07,Delhi,32.9,39,0.0,6.3
2021-08-08,Delhi,37.2,36,0.0,4.6
2021-08-09,Delhi,35.8,34,4.7,5.4
2021-08-10,Delhi,29.3,30,0.0,4.5
2021-08-11,Delhi,32.5,32,0.0,5.0
2021-08-12,Delhi,36.0,37,3.2,5.0
2021-08-13,Delhi,32.8,37,0.0,5.5
2021-08-14,Delhi,33.1,37,8.7,6.7
2021-08-15,Delhi,30.0,38,7.2,5.8
2021-08-16,Delhi,32.5,45,0.0,5.2
2021-08-17,Delhi,33.2,34,5.1,4.6
2021-08-18,Delhi,30.4,26,0.0,5.0
2021-08-19,Delhi,34.1,35,0.0,3.6
2021-08-20,Delhi,33.0,36,0.0,3.6
2021-08-21,Delhi,31.5,41,0.0,4.1
2021-08-22,Delhi,30.7,39,0.0,5.7
2021-08-23,Delhi,33.1,28,0.0,6.4
2021-08-24,Delhi,33.5,32,4.7,3.4
2021-08-25,Delhi,31.5,36,5.3,5.0
2021-08-26,Delhi,31.6,38,7.0,4.9
2021-08-27,Delhi,31.3,44,0.0,5.4
2021-08-28,Delhi,32.9,37,4.3,4.3
2021-08-29,Delhi,31.8,43,0.0,5.8
2021-08-30,Delhi,33.3,40,0.0,5.8
2021-08-31,Delhi,32.1,55,0.0,5.0
2021-09-01,Delhi,33.5,26,0.0,5.9
2021-09-02,Delhi,35.3,29,0.0,5.6
2021-09-03,Delhi,32.6,32,0.0,3.9
2021-09-04,Delhi,31.4,33,0.0,5.5
2021-09-05,Delhi,29.0,43,7.7,3.0
2021-09-06,Delhi,31.4,41,0.0,4.1
2021-09-07,Delhi,27.6,36,0.0,5.1
2021-09-08,Delhi,30.9,38,0.0,6.2
2021-09-09,Delhi,29.8,37,0.0,4.8
2021-09-10,Delhi,30.5,43,0.0,4.1
2021-09-11,Delhi,28.7,43,0.0,5.6
2021-09-12,Delhi,29.5,39,0.0,6.4
2021-09-13,Delhi,29.9,42,0.0,4.3
2021-09-14,Delhi,26.8,34,23.3,3.6
2021-09-15,Delhi,28.3,41,0.0,4.3
2021-09-16,Delhi,29.0,37,0.0,4.3
2021-09-17,Delhi,29.8,37,0.0,5.1
2021-09-18,Delhi,28.1,49,0.0,4.1
2021-09-19,Delhi,24.1,47,0.0,4.4
2021-09-20,Delhi,30.4,48,0.0,3.2
2021-09-21,Delhi,24.9,39,0.0,4.8
2021-09-22,Delhi,29.7,36,6.6,3.9
2021-09-23,Delhi,28.7,35,3.9,6.3
2021-09-24,Delhi,29.3,40,6.8,6.1
2021-09-25,Delhi,27.4,39,3.2,4.3
2021-09-26,Delhi,26.1,36,0.0,5.5
2021-09-27,Delhi,28.9,45,0.0,2.8
2021-09-28,Delhi,30.7,38,0.0,3.3
2021-09-29,Delhi,25.8,53,0.0,4.2
2021-09-30,Delhi,25.9,36,0.0,3.3
2021-10-01,Delhi,27.6,51,0.0,2.8
2021-10-02,Delhi,25.6,39,0.0,2.7
2021-10-03,Delhi,26.3,41,0.0,2.4
2021-10-04,Delhi,24.3,47,0.0,4.3
2021-10-05,Delhi,26.2,42,0.0,4.2
2021-10-06,Delhi,26.3,35,0.0,3.7
2021-10-07,Delhi,23.5,39,0.0,4.4
2021-10-08,Delhi,25.6,48,0.0,1.9
2021-10-09,Delhi,25.1,43,0.0,2.9
2021-10-10,Delhi,27.6,48,0.0,3.4
2021-10-11,Delhi,24.0,46,0.0,2.1
2021-10-12,Delhi,23.0,52,0.0,4.2
2021-10-13,Delhi,26.4,46,0.0,1.9
2021-10-14,Delhi,21.5,44,0.0,2.1
2021-10-15,Delhi,24.8,48,0.0,2.8
2021-10-16,Delhi,23.2,44,0.0,2.9
2021-10-17,Delhi,25.8,41,0.0,3.5
2021-10-18,Delhi,23.4,52,0.0,2.1
2021-10-19,Delhi,21.6,46,0.0,3.4
2021-10-20,Delhi,24.8,43,0.0,4.3
2021-10-21,Delhi,26.6,46,0.0,3.0
2021-10-22,Delhi,25.8,51,0.0,5.3
2021-10-23,Delhi,21.5,52,0.0,1.1
2021-10-24,Delhi,20.6,41,0.0,2.9
2021-10-25,Delhi,24.6,48,6.3,3.1
2021-10-26,Delhi,18.3,48,0.0,2.3
2021-10-27,Delhi,22.7,43,0.0,2.7
2021-10-28,Delhi,23.0,47,0.0,3.2
2021-10-29,Delhi,24.4,44,0.0,4.6
2021-10-30,Delhi,21.0,43,0.0,4.0
2021-10-31,Delhi,21.6,43,0.0,4.3
2021-11-01,Delhi,20.9,41,0.0,3.9
2021-11-02,Delhi,22.3,45,0.0,3.2
2021-11-03,Delhi,19.2,50,0.0,3.2
2021-11-04,Delhi,20.7,42,0.0,2.1
2021-11-05,Delhi,19.1,50,0.0,3.0
2021-11-06,Delhi,22.1,47,0.0,5.0
2021-11-07,Delhi,20.6,60,0.0,4.4
2021-11-08,Delhi,22.5,45,0.0,3.3
2021-11-09,Delhi,20.0,58,0.0,3.3
2021-11-10,Delhi,22.8,49,0.0,3.9
2021-11-11,Delhi,18.9,43,0.0,3.6
2021-11-12,Delhi,20.9,56,0.0,2.8
2021-11-13,Delhi,20.5,51,0.0,4.5
2021-11-14,Delhi,19.3,49,0.0,2.7
2021-11-15,Delhi,17.8,43,0.0,2.6
2021-11-16,Delhi,19.6,53,0.0,3.0
2021-11-17,Delhi,21.3,58,0.0,2.6
2021-11-18,Delhi,16.8,63,0.0,4.1
2021-11-19,Delhi,16.3,50,0.0,2.9
2021-11-20,Delhi,20.6,58,0.0,2.2
2021-11-21,Delhi,18.5,50,0.0,1.6
2021-11-22,Delhi,16.9,44,0.0,3.9
2021-11-23,Delhi,19.0,51,0.0,4.0
2021-11-24,Delhi,19.5,52,0.0,3.0
2021-11-25,Delhi,16.9,52,0.0,3.2
2021-11-26,Delhi,16.3,55,0.0,3.4
2021-11-27,Delhi,18.5,47,0.0,2.8
2021-11-28,Delhi,21.3,53,0.0,1.5
2021-11-29,Delhi,17.6,46,0.0,1.7
2021-11-30,Delhi,18.1,56,0.0,4.0
2021-12-01,Delhi,17.1,44,0.0,3.3
2021-12-02,Delhi,11.0,63,0.0,2.7
2021-12-03,Delhi,16.2,53,13.0,4.8
2021-12-04,Delhi,13.8,52,0.0,2.3
2021-12-05,Delhi,16.7,50,0.0,5.0
2021-12-06,Delhi,15.7,52,0.0,3.2
2021-12-07,Delhi,15.4,57,0.0,5.0
2021-12-08,Delhi,14.9,60,0.0,2.9
